id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
companion.dialogue.126.04	dialogue	126	4	$m0「いや<CR>$xまいった　まいった。<CR>$xもう　死にそう……。	"$m0: ""Well, that's me beaten. I feel like I'm about to die..."""		enemy_gargoyle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.126.05	dialogue	126	5	$m0「あたしゃ<CR>$x商売人ですよ。　なのに<CR>$xこんなケガするとは……。	"$m0: ""I'm a merchant, you know. How did I end up with wounds like these...?"""		enemy_gargoyle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.126.06	dialogue	126	6	$m0「ありゃ？<CR>$xいつの間にか　レベルアップだ。<CR>$xわれながら　けっこうヤルね。	"$m0: ""Oh? I've levelled up without noticing. I'm pretty good, if I say so myself."""		enemy_gargoyle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.126.07	dialogue	126	7	$m0「お客さん<CR>$xちょっと　見た？　りっぱな<CR>$xレベルアップだったでしょうが。	"$m0: ""Did you see that, customer? That was a fine level up, wasn't it?"""		enemy_gargoyle	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.00	dialogue	127	0	$m0「さあ　今日も<CR>$xどんどん　マネるぜ！	"$m0: ""Right! Another day, another heap of things to copy!"""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.01	dialogue	127	1	$m0「オレに<CR>$xこうげきを　あてようなんざ<CR>$x百万年　早いよな！	"$m0: ""They're a million years too early to land a hit on me!"""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.02	dialogue	127	2	$m0「なあ　知ってるか？<CR>$xこう見えても　モノマネって<CR>$xけっこう　つかれるんだぜ。	"$m0: ""You know, copying others is harder work than it looks."""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.03	dialogue	127	3	$m0「そろそろ<CR>$x残りの体力が　半分になるな。<CR>$xなかなか　ハードだぜ。	"$m0: ""Looks like I'm down to half my HP. This is pretty tough."""		enemy_knight_shift,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.04	dialogue	127	4	$m0「くそっ。<CR>$xだいぶ　やられたな……。<CR>$xでも　なんか楽しいよ。	"$m0: ""Blast! I've taken quite a beating... But somehow it's fun."""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.05	dialogue	127	5	$m0「オレの体力は<CR>$xもう　残ってねえな。<CR>$xこいつは　ヘビーだぜ。	"$m0: ""I'm out of strength. This is heavy stuff."""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.06	dialogue	127	6	$m0「おっ？<CR>$xどうやら　レベルが<CR>$x上がってたみたいだ。	"$m0: ""Oh? Looks like my level's gone up."""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.127.07	dialogue	127	7	$m0「この感じ……。<CR>$xレベルアップってヤツだな！	"$m0: ""This feeling... That must be a level up!"""		enemy_knight_shift	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.00	dialogue	128	0	$m0「オレの剣は<CR>$xきまぐれでな。　調子がいいと<CR>$xとんでもないチカラを出すのさ。	"$m0: ""My sword's fickle. When it's in the mood, it unleashes incredible power."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.01	dialogue	128	1	$m0「さあ　いつでも<CR>$xかかってこい！　……って<CR>$xおぬしに言っても　しかたないか。	"$m0: ""Come on! Any time! ...No point saying that to you, I suppose."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.02	dialogue	128	2	$m0「オレの剣のウデが<CR>$x少し　にぶっているのか？<CR>$xいや　そんなはずはない！	"$m0: ""Has my swordplay lost its edge? No, that can't be!"""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.03	dialogue	128	3	$m0「いまひとつ<CR>$xちょうしが　出ないな。<CR>$x体力が半分しか　ないせいか。	"$m0: ""I can't quite get going. Is it because I've only got half my HP?"""		enemy_fly_by_knight,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.04	dialogue	128	4	$m0「こんなことなら<CR>$xもっと　剣のしゅぎょうを<CR>$xしておくべきだった……。	"$m0: ""If I'd known it would come to this, I'd have trained harder with my sword..."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.05	dialogue	128	5	$m0「しくじった！<CR>$xもう　残りの体力がない。<CR>$xムネンだ……。	"$m0: ""I messed up! No strength left. How bitter..."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.06	dialogue	128	6	$m0「ふう……。<CR>$xなんとか　レベルを上げるのに<CR>$x成功したぜ。	"$m0: ""Phew... Somehow I managed to raise my level."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.128.07	dialogue	128	7	$m0「レベルアップか。<CR>$x自分が強くなる　この感じ<CR>$xたまらないな。	"$m0: ""Level up, eh? This feeling of growing stronger... I can't get enough."""		enemy_fly_by_knight	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.00	dialogue	129	0	$m0「ああっ　まぶしい。<CR>$x自分の身体が　まぶしいっ。	"$m0: ""Oh, dazzling! My own body is dazzling me!"""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.01	dialogue	129	1	$m0「私の必殺技は<CR>$x言わずとしれた　マダンテ！<CR>$xさあ　いつ　つかおうか……。	"$m0: ""My ultimate move is, of course, Magic Burst! Now, when shall I use it...?"""		enemy.gem_slime,spell.magic_burst	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.02	dialogue	129	2	$m0「私の身体から<CR>$x金をけずっていこうとする<CR>$xやからの多いことよ。	"$m0: ""So many scoundrels try to scrape the gold off my body."""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.03	dialogue	129	3	$m0「おお？<CR>$x私の体力が　なんと半分に？<CR>$xこれは　気づかなんだ。	"$m0: ""Oh? My HP's down to half? I hadn't noticed."""		enemy.gem_slime,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.04	dialogue	129	4	$m0「金の身体とは<CR>$xかように　やわらかいもので<CR>$xあったか……。	"$m0: ""Was a body of gold always this soft...?"""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.05	dialogue	129	5	$m0「私の体力が<CR>$xまったく　残っておらんとは<CR>$xどういうことだ？	"$m0: ""What do you mean, I have no strength left at all?"""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.06	dialogue	129	6	$m0「ほっほっ。<CR>$xレベルアップであるな。	"$m0: ""Ho ho! A level up, indeed."""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.129.07	dialogue	129	7	$m0「私のレベルが<CR>$x上がったということは　まことに<CR>$xよろこばしいことだ。	"$m0: ""The rising of my level is a most joyous occasion."""		enemy.gem_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.00	dialogue	130	0	$m0「キングとエンペラー<CR>$xはたして　どちらが　えらいのか<CR>$x決めるべきとは　思わぬか？	"$m0: ""King or emperor? Don't you think it's time we settled which is greater?"""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.01	dialogue	130	1	$m0「われこそは<CR>$xスライム族の中で　もっとも<CR>$xとうとい存在なり。	"$m0: ""I am the noblest being among all slimekind."""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.02	dialogue	130	2	$m0「おのれ……。<CR>$xわが身に　手を上げた者ども。<CR>$xハジをしるがよい！	"$m0: ""Scoundrels... Those who raised a hand against me should be ashamed!"""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.03	dialogue	130	3	$m0「われの体力が<CR>$x半分も　うしなわれておる。<CR>$xそちが　なんとか　いたせ。	"$m0: ""Half my HP has been lost. Do something about it."""		enemy.emperor_slime,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.04	dialogue	130	4	$m0「まさか……。<CR>$xこの　われを　亡き者にしようと<CR>$xだれかが　たくらんでおるのか？	"$m0: ""Surely not... Is someone plotting to have me killed?"""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.05	dialogue	130	5	$m0「なぜだ！？<CR>$xなぜ　われの体力が　もう<CR>$x残り少ないのだ！？	"$m0: ""Why!? Why is there so little of my strength left!?"""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.06	dialogue	130	6	$m0「レベルアップか。<CR>$xまさに　われに　ふさわしい<CR>$x言葉よの。	"$m0: ""Level up, eh? A phrase most fitting for me."""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.130.07	dialogue	130	7	$m0「よきかな。<CR>$xレベルが上がれば　われの<CR>$xチカラも上がると　いうもの。	"$m0: ""Excellent. As my level rises, so does my power."""		enemy.emperor_slime	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.00	dialogue	131	0	$m0「プラチナで<CR>$x身体が　できてるのって<CR>$xすごいでしょ　ふふーん。	"$m0: ""Having a body made of platinum is amazing, isn't it? Heh!"""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.01	dialogue	131	1	$m0「この　かがやき<CR>$xほかのスライムには　とうてい<CR>$xマネできないよね。	"$m0: ""No other slime could ever match this shine."""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.02	dialogue	131	2	$m0「やだなあ　もう。<CR>$xボクの身体に　キズを<CR>$xつけちゃ　ダメじゃないか。	"$m0: ""Oh, stop it! You mustn't scratch my body."""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.03	dialogue	131	3	$m0「体力が半分……。<CR>$xみんな　ボクのこと　もっと<CR>$xだいじに　してよ！	"$m0: ""Half my HP... You should all take better care of me!"""		enemy.platinum_king_jewel,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.04	dialogue	131	4	$m0「ボクを<CR>$x倒しちゃったら　世界の宝が<CR>$xひとつ　減っちゃうんだよ！	"$m0: ""If you defeat me, the world will lose one of its treasures!"""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.05	dialogue	131	5	$m0「ひどいよ！<CR>$xみんなで　ボクの体力を<CR>$xぜんぶ　もってく気なんだ！	"$m0: ""How cruel! They're all trying to take every last bit of my strength!"""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.06	dialogue	131	6	$m0「うん！<CR>$xボク　レベルアップしたよ。	"$m0: ""Yes! I've levelled up!"""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.131.07	dialogue	131	7	$m0「よーし。<CR>$xレベルが上がったら　なんか<CR>$xやる気が　出てきた！	"$m0: ""All right! Going up a level has made me feel eager to get going!"""		enemy.platinum_king_jewel	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.00	dialogue	132	0	$m0「んー。<CR>$xこれから　どうしようかな。<CR>$xしばらく　ようす見るかな。	"$m0: ""Hmm. What shall I do next? Maybe watch and wait a while."""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.01	dialogue	132	1	$m0「ちゅう。<CR>$xキミも　ちゅうして行かない？	"$m0: ""Mwah! Wouldn't you like a kiss before you go?"""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.02	dialogue	132	2	$m0「あいたたた。<CR>$xみんなに　ちゅうしてあげようと<CR>$xしてるだけなのになー。	"$m0: ""Ow, ow, ow! I'm only trying to give everyone a kiss."""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.03	dialogue	132	3	$m0「残りの体力？<CR>$x平気平気　まだ半分あるから。<CR>$xところで　ちゅうしない？	"$m0: ""My HP? Fine, fine! I've still got half. Anyway, fancy a kiss?"""		enemy_tongue_fu_fighter,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.04	dialogue	132	4	$m0「ぐすん。<CR>$xみんな　ボクのちゅうが<CR>$xそんなに　キライなのか……。	"$m0: ""Sniff... Does everyone hate my kisses that much...?"""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.05	dialogue	132	5	$m0「体力がないや。<CR>$xボク　もうダメなんだね。<CR>$xもっと　ちゅうしたかったな。	"$m0: ""No strength left. I guess I'm done for. I wanted to give more kisses."""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.06	dialogue	132	6	$m0「やった！<CR>$xちゅうレベルが　上がった。<CR>$xえっ　そんなレベルはないの？	"$m0: ""Hooray! My kissing level went up! What? There's no such level?"""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.132.07	dialogue	132	7	$m0「見てみて。<CR>$xボク　レベルアップしたんだ。	"$m0: ""Look, look! I've levelled up!"""		enemy_tongue_fu_fighter	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.00	dialogue	133	0	$m0「やあ　こんにちは。<CR>$xおいらのことなら　心配しないで<CR>$xいいからね。	"$m0: ""Hello there. You don't need to worry about me."""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.01	dialogue	133	1	$m0「あんたのために<CR>$xがんばってみるけど<CR>$xどこまで　やれるかな？	"$m0: ""I'll do my best for you. I wonder how far I can go."""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.02	dialogue	133	2	$m0「うーん。<CR>$xこれ以上は　ケガしたくないなあ。	"$m0: ""Hmm. I'd rather not get hurt any more."""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.03	dialogue	133	3	$m0「そうか。<CR>$xおいらの体力は　あと半分か。	"$m0: ""I see. So I've got half my HP left."""		enemy_tongue_fu_master,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.04	dialogue	133	4	$m0「いけない！<CR>$xつぎに　なぐられたら<CR>$xただじゃ　すまなそうだ。	"$m0: ""Oh no! The next hit could be serious."""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.05	dialogue	133	5	$m0「残りの体力は<CR>$xほとんど　残ってない……。<CR>$xだいぶ　やられちゃったな。	"$m0: ""Hardly any strength left... I've taken quite a beating."""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.06	dialogue	133	6	$m0「うんうん。<CR>$xレベルアップって　とても<CR>$x気持ちいいよね！	"$m0: ""Yes, yes! Going up a level feels wonderful, doesn't it?"""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.133.07	dialogue	133	7	$m0「うわー。<CR>$xおいら　レベルが上がったよ。	"$m0: ""Wow! My level's gone up!"""		enemy_tongue_fu_master	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.134.00	dialogue	134	0	$m0「あーめーあーめー。<CR>$xふってふってふって～って<CR>$xこんなとこじゃ　ふらないか。	"$m0: ""Rain, rain! Fall, fall, fall! ...Oh, I suppose it won't rain in a place like this."""		enemy_rainiac	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.134.01	dialogue	134	1	$m0「雨が　ふると<CR>$xなんか　ワクワクするよね！	"$m0: ""Doesn't rain make you feel excited?"""		enemy_rainiac	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.134.02	dialogue	134	2	$m0「雨が　ふってれば<CR>$xもうちょっと　元気が<CR>$x出るんだけどなあ。	"$m0: ""I'd feel a little better if it were raining."""		enemy_rainiac	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.134.03	dialogue	134	3	$m0「体力が　もう<CR>$x半分に　なっちゃったよ。<CR>$x雨でも　ふらないかなあ。	"$m0: ""My HP's already down to half. Couldn't it rain a little?"""		enemy_rainiac,hp	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
companion.dialogue.134.04	dialogue	134	4	$m0「ああ……。<CR>$xどうせ　倒れるなら<CR>$xかっこよく　雨の中で……。	"$m0: ""Oh... If I have to fall, I want to do it dramatically in the rain..."""		enemy_rainiac	independent_dialogue_reviewed_series_terms	Independently translated from the pinned Japanese; existing species identities retained. Full wording, measured wrapping, no display abbreviation. Speech quirks and jokes are project adaptations. Preserve all semantic substitutions; replace $x indentation with measured line breaks.
