id	family	row	field	japanese	full_english	display	glossary_references	wording_status	notes
ally.dialogue.026.5	dialogue	26	5	$m0「体力が　もう<CR>$xカラッポに　なっちゃうよう。	"$m0: ""I'm nearly all out of strength!"""		enemy_malevolamp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.026.6	dialogue	26	6	$m0「レベルが<CR>$x上がった　うれしいなあ。	"$m0: ""I've gone up a level! I'm so happy!"""		enemy_malevolamp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.026.7	dialogue	26	7	$m0「レベルが<CR>$x上がっても　ランプはランプ。	"$m0: ""Even after levelling up, a lamp is still a lamp."""		enemy_malevolamp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.0	dialogue	27	0	$m0「熱い……。<CR>$x身体が　焼けるようだ。<CR>$xもっと　熱くしてくれ……。	"$m0: ""Hot... My body feels like it's burning. Make it hotter..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.1	dialogue	27	1	$m0「オレの熱は<CR>$xなんでも　溶かす……。	"$m0: ""My heat can melt anything..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.2	dialogue	27	2	$m0「熱が……。<CR>$x熱が　足りない。<CR>$x熱をくれ……。	"$m0: ""Heat... Not enough heat. Give me heat..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.3	dialogue	27	3	$m0「体力が……。<CR>$x半分に　なってしまった。<CR>$x誰のせいだ……。	"$m0: ""My HP... Down to half. Whose fault is this...?"""		enemy.magmalice,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.4	dialogue	27	4	$m0「ダメだ……。<CR>$xこのままでは　身体が<CR>$x冷えてしまう……。	"$m0: ""No... At this rate, my body will cool down..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.5	dialogue	27	5	$m0「ぐ……。<CR>$x体力が　もうない。<CR>$x熱を　く…れ……。	"$m0: ""Ugh... No strength left. Give me... heat..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.6	dialogue	27	6	$m0「熱い……。<CR>$xレベルアップしたようだ。<CR>$xいい感じだ……。	"$m0: ""Hot... It seems I've levelled up. This feels good..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.027.7	dialogue	27	7	$m0「おお……。<CR>$xレベルが　上がっていたのか。<CR>$x気づかなかった……。	"$m0: ""Oh... So my level had gone up. I hadn't noticed..."""		enemy.magmalice	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.0	dialogue	28	0	$m0「寒い……。<CR>$x凍えて　しまいそうだ。<CR>$xもっと　冷やしてくれ……。	"$m0: ""Cold... I feel as though I'll freeze. Make it colder..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.1	dialogue	28	1	$m0「ふーーー。<CR>$xオレの息で　凍らぬモノは<CR>$xないのだ……。	"$m0: ""Fwooo... There is nothing my breath cannot freeze..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.2	dialogue	28	2	$m0「いかん……。<CR>$x温度が　上がってきた。<CR>$x寒さが　ほしい……。	"$m0: ""No... My temperature is rising. I need cold..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.3	dialogue	28	3	$m0「体力が……。<CR>$x半分に　なってしまった。<CR>$xなぜだ　どうしてだ……。	"$m0: ""My HP... Down to half. Why? How could this happen...?"""		enemy.firn_fiend,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.4	dialogue	28	4	$m0「うう……。<CR>$xこのままでは　ただの<CR>$xまじんに　なってしまう……。	"$m0: ""Ugh... At this rate, I'll be just an ordinary fiend..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.5	dialogue	28	5	$m0「ぐ……。<CR>$x体力が　もうない。<CR>$x誰か　冷やして…くれ……。	"$m0: ""Ugh... No strength left. Someone... cool me down..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.6	dialogue	28	6	$m0「よし……。<CR>$xレベルが　上がったようだ。<CR>$xもっと　寒くしよう……。	"$m0: ""Good... It seems I've levelled up. Let's make it colder..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.028.7	dialogue	28	7	$m0「寒い……。<CR>$xレベルアップしたら　なおさら<CR>$x寒く…もっと……。	"$m0: ""Cold... Levelling up has made me colder still... More..."""		enemy.firn_fiend	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.0	dialogue	29	0	$m0「オレの<CR>$x生前の話　聞きたい？<CR>$xいらない？　あっ　そう。	"$m0: ""Want to hear about my life before I died? No? Oh. Right."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.1	dialogue	29	1	$m0「キミも　もし<CR>$x死んじゃったら　ゆうれいに<CR>$xなってみないか？	"$m0: ""If you die, why not give being a ghost a try?"""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.2	dialogue	29	2	$m0「オレは<CR>$xいちど　死んでるからね。<CR>$xこれくらいのケガは　平気さ。	"$m0: ""I've already died once. Injuries like these don't bother me."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.3	dialogue	29	3	$m0「体力が<CR>$x半分に　なっちゃったぜ。<CR>$x死んでても　へるんだな。	"$m0: ""My HP's down to half. I suppose it still goes down when you're dead."""		enemy_spirit,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.4	dialogue	29	4	$m0「いかん。<CR>$xもういちど　死にそう……。	"$m0: ""Oh no. I think I'm about to die again..."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.5	dialogue	29	5	$m0「体力がない。<CR>$xつぎに　生まれ変わるときは<CR>$xゆうれいは　カンベンだ。	"$m0: ""No strength left. Next time I'm reborn, I'd rather not be a ghost."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.6	dialogue	29	6	$m0「レベルが<CR>$x上がってもなあ……。<CR>$x生き返るわけじゃないし。	"$m0: ""So I've levelled up... It's not as if it'll bring me back to life."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.029.7	dialogue	29	7	$m0「生きてるときに<CR>$xレベルが　上がってればねえ。<CR>$x死ななくて　すんだかもな。	"$m0: ""If I'd levelled up when I was alive, perhaps I wouldn't have died."""		enemy_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.0	dialogue	30	0	$m0「ふはははは。<CR>$xおまえの首をくれ！<CR>$xなに　ダメなのか？	"$m0: ""Bwahahaha! Give me your head! What? I can't have it?"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.1	dialogue	30	1	$m0「オレは　しにがみ！<CR>$xオレの姿を見た者は　みな<CR>$x死んでしまうのだー！	"$m0: ""I am the reaper! All who see me shall die!"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.2	dialogue	30	2	$m0「うおう。<CR>$xしにがみに　手を出すなんて<CR>$xなんて　ヤツらだ！	"$m0: ""Whoa! What sort of monsters would dare attack the reaper!?"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.3	dialogue	30	3	$m0「ふははは。<CR>$x体力が　半分になった。<CR>$xなんてこった！	"$m0: ""Bwahahaha! My HP's down to half. What a disaster!"""		enemy_mean_spirit,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.4	dialogue	30	4	$m0「しにがみが<CR>$x死んでは　笑い者に……。<CR>$xうぐぐぐ。	"$m0: ""A reaper who dies would be a laughing stock... Ugggh!"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.5	dialogue	30	5	$m0「ふはははは。<CR>$x体力が　なくなってしまう。<CR>$xこうなったら　道連れだ！	"$m0: ""Bwahahaha! I'm running out of strength. I'll take you down with me!"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.6	dialogue	30	6	$m0「ふはははは。<CR>$xしにがみとして　またひとつ<CR>$x成長したぞ！	"$m0: ""Bwahahaha! I've grown still greater as a reaper!"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.030.7	dialogue	30	7	$m0「ふはははは。<CR>$xレベルアップだ。<CR>$xさあ　もっと首をよこせ！	"$m0: ""Bwahahaha! Level up! Now give me more heads!"""		enemy_mean_spirit	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.0	dialogue	31	0	$m0「呪呪呪呪……。	"$m0: ""Curse, curse, curse, curse..."""		enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.1	dialogue	31	1	$m0「ふふふふふ。<CR>$x呪いこそ　すべて。	"$m0: ""Heh heh heh. Curses are everything."""		enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.2	dialogue	31	2	$m0「くさった死体よ。<CR>$xわれを　助けよ……。	"$m0: ""Walking corpse. Come to my aid..."""		enemy.walking_corpse,enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.3	dialogue	31	3	$m0「われの体力が<CR>$x半分に　なってしまった。<CR>$xやったヤツを　呪おう……。	"$m0: ""My HP has fallen to half. I shall curse whoever did this..."""		enemy_heedoo_voodoo,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.4	dialogue	31	4	$m0「くさった死体よ。<CR>$xわれの代わりに　いまいちど<CR>$x死すべし……。	"$m0: ""Walking corpse. Die once more, in my place..."""		enemy.walking_corpse,enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.5	dialogue	31	5	$m0「むううん。<CR>$xわれの体力が　少ない。<CR>$x呪呪呪呪……！	"$m0: ""Hmmm. My strength is low. Curse, curse, curse, curse...!"""		enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.6	dialogue	31	6	$m0「ふふふふ。<CR>$xレベルアップ……。	"$m0: ""Heh heh heh. Level up..."""		enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.031.7	dialogue	31	7	$m0「くくくく。<CR>$xレベルが　上がった。<CR>$xもっと　呪おう……。	"$m0: ""Heh heh. My level has risen. Let there be more curses..."""		enemy_heedoo_voodoo	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.0	dialogue	32	0	$m0「オレは　ほかのヤツの<CR>$x杖を封印できるんだ。<CR>$xどうだ　役に立つだろう。	"$m0: ""I can seal other creatures' staffs. Pretty useful, wouldn't you say?"""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.1	dialogue	32	1	$m0「フフフ。<CR>$xゾンビの　恐ろしさを<CR>$x思い知らせてあげよう。	"$m0: ""Heh heh heh. I'll show them just how terrifying the undead can be."""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.2	dialogue	32	2	$m0「むむむ。<CR>$xオレに　こんなにケガを<CR>$xさせたのは　誰だ！	"$m0: ""Grrr. Who gave me all these injuries!?"""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.3	dialogue	32	3	$m0「残りの体力が<CR>$x半分を　切ってしまったぞ。<CR>$xどうしてくれるんだ！	"$m0: ""My HP's dropped below half! What are you going to do about it!?"""		enemy_voodoogooder,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.4	dialogue	32	4	$m0「おのれ……。<CR>$xひとりでは　死なんぞ。<CR>$x道連れを　増やしてやる……。	"$m0: ""Curse them... I won't die alone. I'll take more of them with me..."""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.5	dialogue	32	5	$m0「やばい　やばいぞ！<CR>$x残りの体力が　なくなっちまう。<CR>$xお前　なんとかしてくれ！	"$m0: ""This is bad! Really bad! I'm running out of strength. Do something!"""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.6	dialogue	32	6	$m0「レベルアップ！<CR>$xこれでオレは　マスターの中の<CR>$xマスターへ　近づいた！	"$m0: ""Level up! I'm one step closer to being the master of all masters!"""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.032.7	dialogue	32	7	$m0「ふふふ。<CR>$xレベルが　上がったぞ。	"$m0: ""Heh heh heh. My level went up!"""		enemy_voodoogooder	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.0	dialogue	33	0	$m0「なんでかな。<CR>$xオイラが見つめると　みんな<CR>$xおかしく　なっちゃうんだ。	"$m0: ""I wonder why everyone starts acting strangely when I stare at them."""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.1	dialogue	33	1	$m0「オイラの<CR>$xチャームポイントは<CR>$xもちろん　この大きな目さ！	"$m0: ""My best feature? This big eye, of course!"""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.2	dialogue	33	2	$m0「いてて。<CR>$xなんか　たくさん<CR>$xケガしちゃったみたいだ。	"$m0: ""Ow! Looks like I've picked up quite a few injuries."""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.3	dialogue	33	3	$m0「あうう。<CR>$x体力が　もう半分しか……。	"$m0: ""Oof... I've only got half my HP left..."""		enemy.winky,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.4	dialogue	33	4	$m0「うっはあ。<CR>$xオイラ　もう　やばいよ。<CR>$x誰か　助けてよー。	"$m0: ""Oh no! I'm in real trouble now! Somebody help me!"""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.5	dialogue	33	5	$m0「……。<CR>$x体力が　もう残ってないよ。	"$m0: ""...I've hardly any strength left."""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.6	dialogue	33	6	$m0「見て見て<CR>$xこの　目のかがやきを。<CR>$xレベルアップしたんだ～。	"$m0: ""Look at the sparkle in my eye! I've levelled up!"""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.033.7	dialogue	33	7	$m0「わーい。<CR>$xレベルが　上がったよ。<CR>$xがんばったもんね　オイラ。	"$m0: ""Hooray! My level went up! I've been working hard, you know."""		enemy.winky	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.0	dialogue	34	0	$m0「ボクの<CR>$xとくいワザは　アストロンさ！	"$m0: ""My speciality is Kaclang!"""		enemy.peeper,spell.kaclang	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.1	dialogue	34	1	$m0「ふふふ。<CR>$xあぶなくなったら　アストロン！<CR>$xこれで　平気さ～。	"$m0: ""Heh heh! When trouble strikes, cast Kaclang! That'll keep me safe!"""		enemy.peeper,spell.kaclang	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.2	dialogue	34	2	$m0「アストロン<CR>$xしている間は　平気なんだけど<CR>$xずっとは　かけられないからなー。	"$m0: ""I'm safe while Kaclang lasts, but I can't keep it going forever."""		enemy.peeper,spell.kaclang	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.3	dialogue	34	3	$m0「あれ？<CR>$xいつの間にか　体力が<CR>$x半分くらいしか　ないみたい。	"$m0: ""Huh? When did my HP drop to about half?"""		enemy.peeper,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.4	dialogue	34	4	$m0「ぐすん……。<CR>$xボク　もうダメみたい……。	"$m0: ""Sniff... I don't think I can go on..."""		enemy.peeper	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.5	dialogue	34	5	$m0「アストロン<CR>$xかけてたのに　もう体力が<CR>$xぜんぜん　残ってないなんて……。	"$m0: ""Even though I cast Kaclang, I've hardly got any HP left..."""		enemy.peeper,hp,spell.kaclang	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.6	dialogue	34	6	$m0「見て見て！<CR>$xボク　レベルアップしたよ！！	"$m0: ""Look! Look! I've gone up a level!"""		enemy.peeper	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.034.7	dialogue	34	7	$m0「レベルが<CR>$x上がったよ。わーいわーい。	"$m0: ""My level went up! Hooray! Hooray!"""		enemy.peeper	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.0	dialogue	35	0	$m0「あ。<CR>$x私　$m1と言います。<CR>$xよろしく　お願いしますね。	"$m0: ""Oh. My name is $m1. It's a pleasure to meet you."""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.1	dialogue	35	1	$m0「あ　どもども。<CR>$xはい　がんばってますよ。<CR>$xそちらも　がんばってくださいね。	"$m0: ""Oh, hello there! Yes, I'm doing my best. I hope you will too."""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.2	dialogue	35	2	$m0「あの……。<CR>$xだいぶ　殴られちゃったんですが<CR>$xまだ　平気ですので。	"$m0: ""Um... I've been hit quite a lot, but I'm still all right."""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.3	dialogue	35	3	$m0「なんですか？<CR>$xああ　残りの体力なら　まだ<CR>$x半分くらい　ありそうです。	"$m0: ""What's that? Oh, my HP? I think I've still got about half left."""		enemy.troll,hp	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.4	dialogue	35	4	$m0「すみません。<CR>$xそろそろ　私　ダメかも<CR>$xしれません……。	"$m0: ""I'm sorry. I don't think I can last much longer..."""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.5	dialogue	35	5	$m0「あの～。<CR>$xもう私の体力が　なくなりそう<CR>$xなんですけど　どうしましょ？	"$m0: ""Excuse me... I'm nearly out of strength. What should I do?"""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.6	dialogue	35	6	$m0「聞いてください。<CR>$x私ね　さっき　レベルアップ<CR>$xしたんですよ！	"$m0: ""Listen to this! I've just gone up a level!"""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
ally.dialogue.035.7	dialogue	35	7	$m0「ほめてください。<CR>$x私　レベルが上がりました！	"$m0: ""Please say well done! I've gone up a level!"""		enemy.troll	independent_dialogue_existing_glossary	Independent translation from the pinned Japanese. Full eight-response set for this species; existing glossary names retained. Voice and sound effects are project dialogue choices. $x indentation replaced by measured English pages.
